subscriber_id,age,gender,subscription_tenure_months,region,payment_method,support_tickets_raised,satisfaction_score,promo_discount_pct,days_since_last_activity,monthly_spend_eur,churn,live_sports_subscriber,sports_events_watched_month,favourite_live_sport,live_event_spike_signup,stream_quality_preference,bets_placed_total,avg_bet_amount_eur,avg_betting_odds,betting_win_rate,total_stake_eur,total_gain_eur,total_ggr,favourite_sport,preferred_bet_type,betting_enabled,responsible_gambling_flag,betting_profile,game_genre_preference,gaming_playtime_hours_weekly,in_app_purchases_gaming,gaming_sessions_per_week,avg_gaming_session_mins,gaming_engagement_level,ott_gaming_app_used,acquisition_channel,acquisition_campaign_type,ad_spend_eur,ctr,conversion_rate,time_on_site_mins,loyalty_points,roas,used_free_trial,promo_discount_applied,avg_session_duration_mins,titles_watched_per_month,series_completion_rate,content_genre_preference,peak_viewing_hour,primary_device,num_devices_registered,download_feature_used,live_to_vod_ratio,subscription_plan,payment_failures,plan_change_history,data_source
SUB-04703,44.0,Female,4.0,LATAM,Credit Card,4.0,9.0,14.56,1.0,46.36,0,No,0.0,Not Applicable,No,HD,20.0,207.94,5.03,0.35,4158.9,2577.29,1581.61,Football,single,Yes,No,Regular,Simulation,19.916167730384487,0.0,0.0,128.0,Low,No,Email,Consideration,2770.212201,0.1864770173,0.05222680122,0.8931682115,2039.0,330.59,No,No,160.8,75.0,0.63,Reality,Evening,Mobile,3.0,No,0.2,Basic,0.0,No Change,OTT_PLATFORM
SUB-04704,23.0,Female,9.0,AMER,PayPal,1.0,5.0,9.03,150.0,39.2,0,No,0.0,Not Applicable,No,SD,16.0,15.82,5.37,0.38,253.2,181.83,71.37,Football,single,Yes,No,Regular,Simulation,22.29806383384735,1.0,7.0,107.0,Medium,Yes,PPC,Retention,1619.536716,0.1124433683,0.1410296621,2.887953311,3839.0,0.28,Yes,No,144.9,63.0,0.09,Thriller,Evening,Smart TV,6.0,No,0.41,Basic,0.0,No Change,OTT_PLATFORM
SUB-04705,54.0,Female,29.0,LATAM,Credit Card,1.0,4.0,11.96,215.0,44.36,0,Yes,11.0,Tennis,No,HD,22.0,77.41,4.52,0.55,1702.95,2881.83,-1178.88,Football,single,Yes,No,Regular,Strategy,10.938137550367369,0.0,10.0,97.0,Medium,Yes,Referral,Consideration,1102.016056,0.2312717322,0.165336828,4.396149232,3413.0,258.31,Yes,Yes,102.6,51.0,0.95,Comedy,Evening,Mobile,3.0,No,0.73,Standard,0.0,Upgraded,OTT_PLATFORM
SUB-04706,27.0,Male,22.0,EMEA,PayPal,1.0,8.0,10.8,46.0,49.99,0,Yes,17.0,Football,Yes,HD,20.0,146.31,3.51,0.35,2926.25,1417.68,1508.57,Football,single,Yes,No,Regular,Action,3.3770076545428047,0.0,16.0,18.0,Low,No,Social Media,Awareness,6987.657999,0.2207752647,0.02626947889,10.05996279,1221.0,48.02,Yes,No,104.2,35.0,0.29,Thriller,Evening,Console,2.0,No,0.71,Standard,0.0,Upgraded,OTT_PLATFORM
SUB-04707,57.0,Male,27.0,LATAM,Debit Card,0.0,9.0,7.62,65.0,55.16,0,No,0.0,Not Applicable,No,HDR,20.0,395.71,4.22,0.45,7914.2,8440.76,-526.56,Football,single,Yes,Yes,Regular,Sports,23.486231020980632,1.0,14.0,122.0,High,Yes,PPC,Consideration,8098.395146,0.2013721948,0.09879231751,12.1627248,3171.0,383.37,Yes,No,189.5,66.0,0.23,Thriller,Late Night,Console,2.0,No,0.97,Standard,0.0,No Change,OTT_PLATFORM
SUB-04708,24.0,Male,10.0,LATAM,Debit Card,2.0,3.0,12.63,6.0,36.08,0,Yes,16.0,Football,No,HD,14.0,12.86,5.47,0.36,180.1,216.06,-35.96,Football,single,Yes,No,Casual,Action,19.639874801154427,0.0,2.0,124.0,Low,No,SEO,Conversion,6792.118101,0.1193413606,0.1898627111,12.3594913,3833.0,25.28,Yes,No,51.0,68.0,0.13,Kids,Afternoon,Tablet,6.0,No,0.19,Standard,0.0,No Change,OTT_PLATFORM
SUB-04709,44.0,Female,16.0,LATAM,Debit Card,1.0,4.0,11.89,81.0,40.43,0,No,0.0,Not Applicable,No,HD,13.0,80.0,4.59,0.23,1040.05,596.5,443.55,Football,single,Yes,No,Casual,Action,10.427656229697746,0.0,7.0,92.0,Medium,Yes,Email,Retention,7898.417537,0.1077463566,0.04280378029,1.09688586,4114.0,60.18,No,Yes,197.8,66.0,0.95,Thriller,Late Night,Smart TV,5.0,No,0.02,Premium,0.0,No Change,OTT_PLATFORM
SUB-04710,55.0,Male,42.0,LATAM,PayPal,0.0,1.0,14.36,189.0,43.82,0,No,0.0,Not Applicable,No,SD,17.0,77.82,6.14,0.29,1322.9,772.86,550.04,Football,single,Yes,No,Regular,Strategy,0.3023188914270927,0.0,18.0,128.0,High,Yes,Referral,Conversion,366.3511231,0.07494032189,0.01760129458,1.827496061,1747.0,220.99,No,Yes,157.5,46.0,0.71,Comedy,Evening,Smart TV,5.0,Yes,0.32,Standard,2.0,No Change,OTT_PLATFORM
SUB-04711,38.0,Female,42.0,LATAM,Credit Card,2.0,3.0,8.78,151.0,39.51,0,Yes,17.0,Football,Yes,HD,27.0,198.81,2.99,0.48,5367.95,4563.13,804.82,Football,single,Yes,Yes,Regular,Strategy,21.080568722547632,0.0,18.0,112.0,High,Yes,SEO,Awareness,5546.19985,0.2048236804,0.09736354529,3.740063612,1576.0,279.4,No,Yes,103.5,1.0,0.74,Thriller,Late Night,Desktop,4.0,No,0.15,Standard,0.0,Upgraded,OTT_PLATFORM
SUB-04712,37.0,Male,51.0,EMEA,PayPal,2.0,10.0,8.22,148.0,62.61,0,No,0.0,Not Applicable,No,SD,30.0,164.23,4.0,0.37,4926.85,4550.54,376.31,Football,single,Yes,Yes,High-Roller,Simulation,5.935417292081948,0.0,8.0,26.0,Medium,Yes,Email,Awareness,820.2401002,0.04541915045,0.1885051425,3.664174447,3801.0,132.29,No,Yes,112.6,43.0,0.5,Kids,Evening,Smart TV,6.0,No,0.55,Basic,0.0,No Change,OTT_PLATFORM
SUB-04713,20.0,Male,10.0,EMEA,Debit Card,4.0,5.0,17.22,28.0,39.57,0,Yes,15.0,Cricket,Yes,HD,22.0,5.36,7.47,0.32,118.0,84.96,33.04,Football,single,Yes,No,Regular,RPG,17.272856360003843,0.0,15.0,55.0,Medium,Yes,Referral,Conversion,8231.461695,0.09850268554,0.1499031254,3.46623676,2111.0,53.1,No,No,65.3,63.0,0.47,Drama,Late Night,Smart TV,6.0,No,0.9,Standard,0.0,No Change,OTT_PLATFORM
SUB-04714,68.0,Male,6.0,LATAM,Debit Card,1.0,8.0,15.53,165.0,49.39,0,No,0.0,Not Applicable,No,HD,17.0,605.72,5.39,0.47,10297.3,23150.45,-12853.15,Football,single,Yes,Yes,Regular,Strategy,11.749944107868846,0.0,19.0,132.0,Medium,Yes,PPC,Conversion,6744.507298,0.1460179932,0.1258302496,10.95120021,1741.0,275.44,Yes,No,181.7,77.0,0.11,Thriller,Late Night,Mobile,4.0,No,0.69,Premium,0.0,No Change,OTT_PLATFORM
SUB-04715,39.0,Female,49.0,LATAM,Credit Card,2.0,1.0,16.58,135.0,41.96,0,No,0.0,Not Applicable,No,SD,25.0,160.2,4.56,0.2,4005.05,2129.73,1875.32,Football,single,Yes,No,Regular,Simulation,11.07976093400631,0.0,12.0,125.0,High,Yes,Email,Awareness,7069.286831,0.1796500181,0.02939351919,4.774007065,1583.0,83.34,Yes,No,125.5,27.0,0.56,Thriller,Afternoon,Smart TV,5.0,No,0.14,Premium,0.0,Downgraded,OTT_PLATFORM
SUB-04716,64.0,Female,5.0,AMER,PayPal,0.0,1.0,6.85,254.0,26.92,0,Yes,9.0,Football,No,HD,14.0,604.26,3.63,0.57,8459.6,9694.39,-1234.79,Football,single,Yes,Yes,Casual,Simulation,23.000701732635363,0.0,3.0,175.0,Medium,Yes,Email,Conversion,1529.31743,0.07694377784,0.1211279665,10.50683416,3518.0,424.79,Yes,No,80.4,53.0,0.25,Comedy,Late Night,Desktop,4.0,Yes,0.12,Family,0.0,No Change,OTT_PLATFORM
SUB-04717,21.0,Female,58.0,EMEA,Debit Card,2.0,3.0,8.36,305.0,47.58,0,No,0.0,Not Applicable,No,4K,15.0,225.16,4.36,0.47,3377.35,3821.55,-444.2,Football,single,Yes,No,Regular,Sports,16.04468501876029,0.0,16.0,165.0,Low,No,PPC,Retention,441.4482248,0.07770809038,0.1238128656,14.95983155,3715.0,244.08,Yes,Yes,145.1,73.0,0.98,News,Morning,Tablet,3.0,No,0.91,Premium,0.0,No Change,OTT_PLATFORM
SUB-04718,45.0,Female,6.0,APAC,PayPal,2.0,9.0,13.63,212.0,47.66,0,No,0.0,Not Applicable,No,HD,20.0,148.67,3.0,0.45,2973.35,3218.49,-245.14,Football,single,Yes,No,Regular,Action,20.58846613835296,0.0,9.0,136.0,Medium,Yes,Referral,Awareness,3119.591451,0.02497455241,0.1219820027,11.81414111,4870.0,334.13,Yes,No,239.0,66.0,0.8,Reality,Afternoon,Tablet,3.0,No,0.49,Basic,0.0,Downgraded,OTT_PLATFORM
SUB-04719,29.0,Male,59.0,EMEA,PayPal,2.0,9.0,17.86,280.0,66.97,0,Yes,13.0,F1,Yes,HD,18.0,168.23,5.1,0.56,3028.15,3997.03,-968.88,Football,single,Yes,No,Regular,Action,23.85141431996921,0.0,7.0,143.0,Medium,Yes,Social Media,Awareness,1535.540356,0.100191011,0.1113577044,7.499806315,2850.0,426.37,Yes,No,107.3,35.0,0.41,Comedy,Evening,Tablet,1.0,Yes,0.92,Basic,0.0,No Change,OTT_PLATFORM
SUB-04720,55.0,Female,56.0,APAC,Credit Card,3.0,1.0,18.38,80.0,44.87,0,No,0.0,Not Applicable,No,4K,19.0,4.37,4.72,0.37,83.05,90.76,-7.71,Football,single,Yes,No,Regular,Strategy,21.93344609968607,0.0,4.0,165.0,High,Yes,SEO,Retention,9938.146245,0.1666420681,0.05710568972,10.91218563,3664.0,325.32,Yes,No,221.4,62.0,0.15,Kids,Late Night,Smart TV,5.0,No,0.74,Family,0.0,Upgraded,OTT_PLATFORM
SUB-04721,68.0,Male,59.0,AMER,Credit Card,2.0,4.0,17.48,269.0,53.84,0,Yes,8.0,Boxing,No,4K,20.0,12.5,3.9,0.3,250.0,181.73,68.27,Football,single,Yes,No,Regular,Sports,14.918016496266892,0.0,2.0,44.0,Low,No,Referral,Retention,9192.847061,0.01833381748,0.05270851067,13.56798703,2625.0,211.41,Yes,No,86.1,24.0,0.79,News,Evening,Tablet,3.0,Yes,0.99,Premium,0.0,Upgraded,OTT_PLATFORM
SUB-04722,53.0,Female,47.0,LATAM,Debit Card,1.0,8.0,5.65,348.0,56.3,1,Yes,13.0,Football,Yes,4K,15.0,92.9,4.11,0.4,1393.45,1614.34,-220.89,Football,single,Yes,No,Regular,Action,19.76593533836165,1.0,15.0,53.0,Medium,Yes,Social Media,Retention,8498.552635,0.298704504,0.02656691395,14.02865558,3716.0,156.77,Yes,No,17.9,47.0,0.12,Comedy,Evening,Smart TV,1.0,Yes,0.87,Premium,0.0,No Change,OTT_PLATFORM
SUB-04723,44.0,Female,25.0,AMER,Credit Card,0.0,2.0,17.31,15.0,40.04,0,Yes,11.0,Boxing,No,4K,22.0,4.9,2.94,0.36,107.85,50.08,57.77,Football,single,Yes,No,Regular,Sports,23.20511445578945,1.0,11.0,138.0,Low,No,SEO,Consideration,7192.358519,0.2203007106,0.07457947953,13.92522197,4069.0,307.29,No,No,53.0,38.0,0.19,Drama,Evening,Mobile,2.0,No,0.41,Premium,0.0,No Change,OTT_PLATFORM
SUB-04724,58.0,Male,59.0,LATAM,PayPal,2.0,5.925,18.49,87.0,53.76,0,Yes,9.0,Football,No,HD,27.0,78.39,4.72,0.37,2116.55,2528.34,-411.79,Football,single,Yes,Yes,Regular,Action,4.6725418409794575,0.0,19.0,94.0,High,Yes,Social Media,Retention,582.705178,0.1566434773,0.01038468749,9.195330769,858.0,306.69,Yes,No,103.4,46.0,0.21,Kids,Late Night,Smart TV,6.0,No,0.76,Standard,0.0,No Change,OTT_PLATFORM
SUB-04725,22.0,Male,51.0,EMEA,Credit Card,2.0,7.0,5.85,223.0,53.19,0,Yes,16.0,Tennis,Yes,SD,29.0,204.32,5.85,0.38,5925.2,7354.36,-1429.16,Football,single,Yes,Yes,Regular,Strategy,7.788095302694294,0.0,16.0,133.0,High,Yes,PPC,Awareness,5084.972996,0.1077656475,0.1628512257,4.439796846,2208.0,381.78,No,No,56.6,20.0,0.56,Reality,Evening,Tablet,3.0,No,0.47,Premium,0.0,Upgraded,OTT_PLATFORM
SUB-04726,30.0,Female,50.0,LATAM,PayPal,1.0,7.0,11.24,325.0,55.72,1,Yes,10.0,Football,No,HD,21.0,13.89,4.63,0.62,291.65,676.65,-385.0,Football,single,Yes,No,Regular,RPG,12.597746770070984,0.0,8.0,129.0,Medium,Yes,Referral,Retention,8247.361818,0.07913399728,0.1322460245,9.721278551,2468.0,364.54,No,Yes,5.1,29.0,0.79,Drama,Afternoon,Console,1.0,No,0.23,Basic,2.0,Upgraded,OTT_PLATFORM
SUB-04727,40.0,Female,4.0,APAC,Debit Card,0.0,5.0,13.05,91.0,41.46,0,No,0.0,Not Applicable,No,4K,22.0,12.15,4.89,0.41,267.35,193.94,73.41,Football,single,Yes,No,Regular,Sports,18.9894438133273,0.0,11.0,68.0,Medium,Yes,Social Media,Consideration,8621.622057,0.05383556796,0.1732888931,5.528898341,4191.0,162.7,No,No,220.0,30.0,0.31,Thriller,Evening,Smart TV,4.0,No,0.24,Standard,1.0,Upgraded,OTT_PLATFORM
SUB-04728,67.0,Male,40.0,APAC,PayPal,4.0,5.925,8.49,316.0,48.15,0,No,0.0,Not Applicable,No,SD,23.0,200.02,4.95,0.43,4600.55,5454.53,-853.98,Football,single,Yes,No,Regular,Action,2.376859813215892,1.0,17.0,98.0,Medium,Yes,PPC,Retention,4966.238518,0.08420190577,0.1878243828,4.298505569,115.0,16.61,Yes,Yes,203.3,25.0,0.08,News,Morning,Smart TV,6.0,No,0.4,Standard,0.0,No Change,OTT_PLATFORM
SUB-04729,47.0,Male,59.0,AMER,Credit Card,1.0,6.0,12.75,266.0,58.66,0,No,0.0,Not Applicable,No,4K,26.0,344.33,5.52,0.42,8952.65,9205.65,-253.0,Football,single,Yes,Yes,Regular,Strategy,8.356772161752103,0.0,19.0,81.0,High,Yes,SEO,Awareness,4597.55801,0.1464172835,0.06125465332,1.521231501,2665.0,430.77,Yes,No,179.4,21.0,0.46,News,Evening,Smart TV,1.0,No,0.11,Standard,0.0,No Change,OTT_PLATFORM
SUB-04730,44.0,Male,48.0,EMEA,Credit Card,1.0,2.0,18.29,307.0,46.47,1,Yes,19.0,Football,No,4K,15.0,151.2,5.23,0.33,2267.95,2100.02,167.93,Football,single,Yes,No,Regular,RPG,6.0321300199473065,1.0,2.0,127.0,Low,No,SEO,Conversion,1405.148364,0.2142756124,0.169829828,4.420506075,3577.0,88.46,Yes,No,44.4,20.0,0.75,Kids,Afternoon,Mobile,3.0,No,0.18,Standard,0.0,No Change,OTT_PLATFORM
SUB-04731,44.0,Male,32.0,APAC,Debit Card,2.0,9.0,18.0,320.0,59.4,0,Yes,12.0,Tennis,No,HD,24.0,45.62,5.19,0.17,1094.85,428.32,666.53,Football,single,Yes,No,Regular,Strategy,5.958347412410985,0.0,9.0,157.0,High,Yes,Email,Conversion,9264.617508,0.2910628681,0.1183789224,8.825581082,3465.0,17.84,No,Yes,33.3,0.0,0.22,News,Evening,Smart TV,4.0,Yes,0.5,Standard,0.0,Downgraded,OTT_PLATFORM
SUB-04732,65.0,Male,56.0,AMER,Credit Card,2.0,5.0,19.1,106.0,54.84,1,Yes,18.0,Football,No,HD,21.0,332.56,4.9,0.38,6983.75,3443.62,3540.13,Football,single,Yes,Yes,Regular,Strategy,19.21215634416257,0.0,14.0,175.0,Medium,Yes,PPC,Conversion,3293.293816,0.2455838602,0.01141428182,13.60541061,4141.0,133.0,No,Yes,20.9,36.0,0.22,Comedy,Late Night,Tablet,4.0,No,0.95,Standard,0.0,Downgraded,OTT_PLATFORM
SUB-04733,44.0,Female,51.0,EMEA,Debit Card,0.0,2.0,12.26,253.0,47.84,0,No,0.0,Not Applicable,No,HD,23.0,173.23,4.07,0.48,3984.4,7309.03,-3324.63,Football,single,Yes,No,Regular,Simulation,11.253892239038038,1.0,11.0,158.0,High,Yes,PPC,Conversion,8729.580278,0.1546459819,0.05018514531,12.82516921,4378.0,252.48,No,No,175.1,76.0,0.95,Drama,Evening,Mobile,1.0,No,0.58,Standard,1.0,No Change,OTT_PLATFORM
SUB-04734,68.0,Female,52.0,EMEA,Debit Card,1.0,6.0,11.16,199.0,56.12,0,No,0.0,Not Applicable,No,SD,24.0,37.68,4.61,0.46,904.4,862.52,41.88,Football,single,Yes,No,Regular,Strategy,16.442144458133104,0.0,13.0,149.0,High,Yes,Social Media,Retention,6660.715522,0.1191903218,0.07408605555,6.749680987,4515.0,139.33,No,Yes,223.3,45.0,0.95,Thriller,Evening,Mobile,1.0,No,0.41,Basic,0.0,No Change,OTT_PLATFORM
SUB-04735,31.0,Female,35.0,AMER,Credit Card,0.0,10.0,14.99,56.0,62.44,0,Yes,1.0,Football,Yes,HD,25.0,740.93,5.06,0.4,18523.2,23532.84,-5009.64,Football,multiple,Yes,Yes,Regular,Action,13.419613109841528,0.0,12.0,72.0,Medium,Yes,PPC,Awareness,1706.963004,0.1628311512,0.01949444992,8.362610292,2163.0,50.34,No,No,106.2,8.0,0.99,Drama,Evening,Tablet,3.0,No,0.24,Premium,0.0,Upgraded,OTT_PLATFORM
SUB-04736,65.0,Female,10.0,APAC,PayPal,2.0,5.0,11.25,239.0,37.9,0,Yes,19.0,Cricket,No,SD,22.0,42.09,4.81,0.23,925.95,381.36,544.59,Football,single,Yes,No,Regular,RPG,18.50156860471328,0.0,19.0,23.0,Medium,Yes,Social Media,Consideration,8361.458879,0.2266129041,0.0586751719,5.177248888,1062.0,329.25,Yes,Yes,33.0,16.0,0.81,Drama,Morning,Smart TV,4.0,No,0.2,Premium,0.0,No Change,OTT_PLATFORM
SUB-04737,64.0,Male,34.0,APAC,Debit Card,3.0,2.0,5.63,347.0,34.87,0,No,0.0,Not Applicable,No,4K,17.0,42.81,4.04,0.41,727.8,665.26,62.54,Football,single,Yes,No,Regular,Action,2.210582475578609,0.0,5.0,121.0,Medium,Yes,Email,Consideration,5548.582666,0.1445244219,0.04348696176,14.89555674,3015.0,117.54,No,No,125.4,46.0,0.19,Drama,Evening,Smart TV,5.0,No,0.66,Standard,0.0,No Change,OTT_PLATFORM
SUB-04738,53.0,Male,36.0,AMER,PayPal,3.0,10.0,15.8,341.0,58.57,0,Yes,16.0,Tennis,No,4K,19.0,76.17,2.12,0.53,1447.25,1326.55,120.7,Football,single,Yes,No,Regular,Strategy,23.641469899800622,0.0,5.0,114.0,Medium,Yes,Social Media,Conversion,5861.536245,0.1284640573,0.154241757,6.170905595,4826.0,337.11,Yes,No,87.0,58.0,0.21,Reality,Evening,Tablet,1.0,Yes,0.85,Premium,0.0,No Change,OTT_PLATFORM
SUB-04739,56.0,Male,6.0,APAC,Credit Card,2.0,10.0,9.21,363.0,49.04,0,Yes,12.0,Boxing,No,4K,19.0,366.87,6.74,0.32,6970.45,4181.09,2789.36,Football,single,Yes,Yes,Regular,Action,2.131114607650624,0.0,6.0,122.0,Medium,Yes,Social Media,Awareness,5756.208925,0.1517767503,0.1885806726,9.777160652,1141.0,322.21,Yes,No,93.1,53.0,0.34,Comedy,Late Night,Tablet,5.0,Yes,0.4,Standard,0.0,No Change,OTT_PLATFORM
SUB-04740,33.0,Female,43.0,AMER,PayPal,2.0,7.0,5.74,218.0,50.06,0,No,0.0,Not Applicable,No,4K,21.0,41.84,4.09,0.38,878.55,911.01,-32.46,Football,single,Yes,No,Regular,Sports,12.355179812891224,0.0,6.0,173.0,Medium,Yes,Referral,Awareness,6339.808193,0.2497736375,0.02965779329,11.1361634,2415.0,235.81,No,No,151.0,11.0,0.32,Comedy,Evening,Smart TV,5.0,Yes,0.55,Basic,0.0,No Change,OTT_PLATFORM
SUB-04741,39.0,Male,46.0,APAC,PayPal,2.0,10.0,5.31,212.0,58.8,0,No,0.0,Not Applicable,No,HD,27.0,165.42,4.71,0.26,4466.3,1816.57,2649.73,Football,single,Yes,Yes,Regular,Action,7.9306488671052096,0.0,2.0,64.0,Low,No,Email,Retention,299.2140553,0.2649911516,0.0403096829,3.600194085,3683.0,417.5,No,Yes,173.9,63.0,0.96,Documentary,Evening,Smart TV,4.0,Yes,0.71,Standard,0.0,No Change,OTT_PLATFORM
SUB-04742,38.0,Male,16.0,APAC,PayPal,4.0,2.0,18.97,189.0,33.84,0,Yes,8.0,Football,No,HD,13.0,173.61,4.73,0.38,2256.95,3153.26,-896.31,Football,multiple,Yes,No,Casual,RPG,19.20442418740972,0.0,18.0,34.0,Low,No,PPC,Retention,2311.557717,0.2985856698,0.06023447569,5.150447964,1039.0,20.66,No,No,31.0,5.0,0.79,News,Evening,Smart TV,3.0,Yes,0.06,Basic,0.0,No Change,OTT_PLATFORM
SUB-04743,38.0,Female,59.0,AMER,PayPal,1.0,7.0,8.78,335.0,57.59,1,Yes,13.0,Football,Yes,SD,16.0,79.26,5.8,0.31,1268.15,1377.34,-109.19,Football,single,Yes,No,Regular,Action,16.277015227700744,0.0,4.0,109.0,Medium,Yes,SEO,Conversion,397.2241889,0.1540440099,0.07080595441,12.21465197,3901.0,43.97,Yes,No,13.4,52.0,0.72,Reality,Evening,Smart TV,5.0,No,0.35,Premium,2.0,No Change,OTT_PLATFORM
SUB-04744,25.0,Female,53.0,AMER,Credit Card,2.0,6.0,11.72,102.0,56.06,0,No,0.0,Not Applicable,No,HD,19.0,87.8,6.42,0.47,1668.2,1810.18,-141.98,Football,single,Yes,No,Regular,RPG,20.00581879880256,0.0,3.0,26.0,Low,No,SEO,Conversion,1388.668591,0.01574510208,0.1024008132,6.849170643,2327.0,33.02,Yes,Yes,238.7,15.0,0.19,Comedy,Evening,Smart TV,3.0,No,0.73,Standard,0.0,No Change,OTT_PLATFORM
SUB-04745,66.0,Female,19.0,APAC,Credit Card,1.0,4.0,19.26,143.0,44.91,1,Yes,18.0,Tennis,No,4K,27.0,33.59,4.44,0.44,906.9,728.18,178.72,Football,single,Yes,Yes,Regular,Action,10.589671729095793,1.0,19.0,77.0,High,Yes,Referral,Awareness,1880.443222,0.2082535526,0.123451566,13.63581765,1989.0,386.48,Yes,No,59.7,4.0,0.91,Reality,Late Night,Mobile,1.0,No,0.68,Basic,3.0,No Change,OTT_PLATFORM
SUB-04746,33.0,Male,34.0,AMER,PayPal,0.0,4.0,12.01,285.0,44.73,0,Yes,15.0,Football,Yes,HDR,28.0,207.06,2.53,0.57,5797.55,5566.41,231.14,Football,single,Yes,Yes,Regular,Simulation,8.946231475498724,0.0,18.0,98.0,High,Yes,PPC,Conversion,9015.60573,0.03555451387,0.1773624554,12.5749555,4970.0,6.89,Yes,No,17.7,72.0,0.83,Thriller,Evening,Tablet,4.0,No,0.05,Standard,0.0,No Change,OTT_PLATFORM
SUB-04747,48.0,Male,25.0,APAC,Credit Card,2.0,6.0,6.18,70.0,42.31,0,Yes,12.0,Football,No,HD,23.0,38.04,5.0,0.3,875.0,494.0,381.0,Football,single,Yes,No,Regular,Sports,16.623772306042216,0.0,16.0,49.0,Medium,Yes,Referral,Retention,3858.804358,0.2524199879,0.07691487737,3.435932281,1112.0,57.94,No,No,49.6,45.0,0.16,Comedy,Evening,Smart TV,2.0,No,0.24,Family,0.0,No Change,OTT_PLATFORM
SUB-04748,59.0,Female,31.0,LATAM,Credit Card,4.0,9.0,13.28,336.0,54.5,1,Yes,17.0,Tennis,No,HD,16.0,6.3,6.41,0.44,100.8,79.12,21.68,Football,multiple,Yes,No,Regular,Sports,19.588811328605352,1.0,2.0,111.0,Low,No,Email,Conversion,1864.362347,0.1839304081,0.1366474369,11.21672804,2091.0,428.31,Yes,No,14.2,13.0,0.87,Thriller,Late Night,Mobile,4.0,Yes,0.68,Standard,0.0,No Change,OTT_PLATFORM
SUB-04749,27.0,Female,49.0,EMEA,Debit Card,0.0,10.0,6.32,65.0,63.83,0,Yes,15.0,Football,No,HD,24.0,29.12,5.88,0.25,698.8,371.59,327.21,Football,single,Yes,No,Regular,Action,15.17951533305586,0.0,15.0,142.0,High,Yes,Referral,Consideration,9102.098028,0.1266142143,0.06397485496,7.615064634,2946.0,162.71,Yes,Yes,97.1,43.0,0.27,Reality,Evening,Smart TV,2.0,No,0.27,Family,0.0,Downgraded,OTT_PLATFORM
SUB-04750,49.0,Male,41.0,EMEA,Credit Card,3.0,6.0,6.43,198.0,45.53,0,No,0.0,Not Applicable,No,HD,8.0,4.34,2.8,0.62,34.7,30.43,4.27,Football,single,Yes,No,Casual,Simulation,10.542186974188372,0.0,19.0,162.0,High,Yes,PPC,Conversion,6453.684347,0.04540059866,0.03999253292,0.625627309,3620.0,295.16,Yes,Yes,193.6,62.0,0.08,Thriller,Evening,Mobile,6.0,No,0.81,Family,0.0,No Change,OTT_PLATFORM
SUB-04751,51.0,Female,17.0,APAC,PayPal,2.0,6.0,17.77,16.0,47.28,0,Yes,6.0,Boxing,No,4K,20.0,185.61,5.74,0.65,3712.25,5663.63,-1951.38,Football,single,Yes,No,Regular,Strategy,0.0782472489250452,0.0,6.0,90.0,Medium,Yes,Email,Conversion,692.0134851,0.02504242491,0.0901928287,9.08788856,487.0,242.34,Yes,No,85.2,51.0,0.66,Documentary,Evening,Mobile,1.0,No,0.03,Premium,0.0,No Change,OTT_PLATFORM
SUB-04752,26.0,Male,47.0,EMEA,Credit Card,3.0,1.0,9.34,310.0,37.94,0,Yes,17.0,Football,Yes,4K,17.0,713.64,4.32,0.41,12131.95,12429.54,-297.59,Football,single,Yes,Yes,Regular,RPG,16.172299675321987,0.0,3.0,164.0,Medium,Yes,Email,Consideration,9705.354465,0.09060244343,0.06958930662,8.996624352,58.0,231.49,No,No,109.4,25.0,0.65,News,Afternoon,Desktop,3.0,No,0.19,Premium,0.0,No Change,OTT_PLATFORM
SUB-04753,44.0,Female,30.0,APAC,Credit Card,3.0,5.0,15.18,353.0,43.55,0,No,0.0,Not Applicable,No,4K,14.0,5.3,4.43,0.5,74.2,78.53,-4.33,Football,single,Yes,No,Casual,Simulation,22.08989992861365,1.0,19.0,72.0,High,Yes,SEO,Conversion,7334.394477,0.2205304148,0.1474199686,8.345351461,130.0,109.06,Yes,No,163.8,52.0,0.09,Drama,Afternoon,Smart TV,1.0,Yes,0.28,Standard,1.0,Upgraded,OTT_PLATFORM
SUB-04754,28.0,Female,39.0,AMER,Credit Card,3.0,1.0,12.63,263.0,36.51,0,No,0.0,Not Applicable,No,4K,22.0,166.28,3.95,0.45,3658.2,3514.59,143.61,Football,single,Yes,No,Regular,Action,20.85078799848564,0.0,12.0,35.0,Medium,Yes,Social Media,Conversion,1770.233522,0.2620442168,0.157221086,12.66284945,1418.0,123.16,Yes,Yes,124.6,28.0,0.32,Comedy,Afternoon,Smart TV,4.0,No,0.93,Standard,0.0,No Change,OTT_PLATFORM
SUB-04755,49.0,Female,54.0,LATAM,Credit Card,3.0,9.0,8.33,60.0,59.13,0,No,0.0,Not Applicable,No,HD,13.0,12.28,3.49,0.46,159.7,111.82,47.88,Football,single,Yes,No,Casual,Action,7.57382494792821,1.0,15.0,78.0,Medium,Yes,SEO,Retention,725.9663894,0.2541049157,0.06451460537,11.49245488,1395.0,81.91,Yes,No,207.4,18.0,0.99,Drama,Morning,Mobile,2.0,No,0.8,Family,0.0,No Change,OTT_PLATFORM
